Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-04-21 05:23:59,pnapitupulu@gmail.com,Enteng Zulaika,20 - 24 Tahun,Uhamka,pertanian ,3,3,1,3,2,4,2,4,4,4,2,4,3,4,4,4,5,2,5,3
2026-04-13 06:19:21,xastuti@yahoo.com,drg. Elon Wahyudin,15 - 19 Tahun,STIKOM Poltek Cirebon ,Statistika dan Sains Data ,4,5,1,5,5,4,4,3,4,5,5,4,4,2,5,5,5,4,5,3
2026-04-16 16:54:42,radenlatupono@hotmail.com,Estiono Ardianto,15 - 19 Tahun,IPB,Arkeologi,2,2,4,4,5,1,4,5,3,4,5,3,4,4,5,4,4,5,3,4
2026-04-26 21:00:11,bagiyahardiansyah@yahoo.com,Hj. Intan Prakasa,> 25 Tahun,UGM,Computer Science ,4,3,3,4,4,5,5,4,4,1,2,5,4,5,5,4,4,5,5,3
2026-04-28 02:17:38,xhastuti@yahoo.com,Karimah Laksita,20 - 24 Tahun,Politeknik Astra,Matematika dan IPA ,5,4,5,4,4,4,4,5,5,4,3,5,3,5,3,4,5,4,1,1
2026-04-24 15:49:39,vzulkarnain@hotmail.com,"Rosman Suwarno, S.H.",> 25 Tahun,USU,Teknik Sipil,3,5,5,2,4,1,4,4,4,4,5,5,4,4,4,3,2,5,2,3
2026-05-05 01:22:37,galuhpurnawati@yahoo.com,Ghaliyati Santoso,15 - 19 Tahun,Universitas Brawijaya ,fisika ,4,5,1,5,4,4,1,5,2,5,4,4,4,4,5,2,3,5,2,5
2026-04-15 09:10:42,afujiati@yahoo.com,dr. Ade Prasasta,15 - 19 Tahun,Binus University ,fisika,5,4,5,2,4,4,3,4,1,5,5,4,4,5,1,1,2,4,3,4
2026-05-03 04:23:27,cagakmustofa@hotmail.com,"Ulya Susanti, S.IP",20 - 24 Tahun,Binus,psikologi ,2,5,5,2,5,5,4,4,5,3,4,5,5,5,5,3,5,4,2,4
2026-05-03 21:27:48,pardi44@yahoo.com,Asmadi Damanik,15 - 19 Tahun,Undip,teknik mesin,5,5,4,4,4,2,5,4,5,5,3,3,5,4,4,4,4,4,5,4
2026-04-21 05:28:10,dsitompul@hotmail.com,"Ana Ramadan, M.Kom.",15 - 19 Tahun,Universitas Indraprasta,ekonomi,4,5,4,4,2,3,4,4,5,4,3,5,5,5,5,5,2,3,4,5
2026-05-05 00:29:40,kamilapurwanti@yahoo.com,"Keisha Manullang, M.Kom.",20 - 24 Tahun,ITB,sistem informasi,5,5,5,5,3,3,1,4,4,5,4,3,4,5,5,1,5,2,5,5
2026-04-28 16:02:49,utamagamani@hotmail.com,Indra Dabukke,20 - 24 Tahun,Universitas Airlangga,Akuntansi,4,4,5,4,4,4,2,4,4,5,4,4,2,5,4,5,5,5,4,2
2026-04-29 05:26:52,ganep27@gmail.com,Titin Januar,15 - 19 Tahun,Pnj,Teknik Informatika ,5,5,1,5,4,5,4,2,4,4,2,4,4,5,3,3,5,5,5,5
2026-05-02 13:38:23,qadriansyah@hotmail.com,Tiara Mahendra,15 - 19 Tahun,Binus University,psikologi ,1,5,4,4,1,4,4,1,5,4,3,3,3,4,4,4,4,3,5,5
2026-04-07 14:02:35,saefullahdodo@hotmail.com,Nyoman Uwais,> 25 Tahun,Institut Pertanian Bogor,Staterkom,4,5,4,4,2,3,4,3,5,5,3,5,4,3,3,5,4,4,1,4
2026-04-30 19:49:29,jatimarpaung@gmail.com,Jinawi Gunarto,15 - 19 Tahun,Universitas Sumatera Utara ,Statistika terapan dan Komputasi ,5,5,4,4,4,5,3,3,5,5,4,4,2,4,4,1,5,5,5,4
2026-04-11 09:09:15,wardaya26@hotmail.com,Ayu Yuniar,20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),fisika ,5,1,5,4,2,5,1,4,3,2,3,4,4,5,5,2,5,4,4,3
2026-04-12 03:17:34,bakiadi48@gmail.com,"Darijan Kurniawan, M.M.",15 - 19 Tahun,Universitas Indraprasta,Statistika ,4,5,5,4,4,4,4,4,3,4,2,2,4,5,5,3,2,5,3,5
2026-04-16 20:54:27,langgeng69@hotmail.com,"R. Hasna Iswahyudi, M.Farm",> 25 Tahun,Binus University,Staterkom,5,5,5,4,4,4,4,2,2,3,3,2,4,3,3,4,1,4,5,3
2026-04-22 04:53:21,cahya40@hotmail.com,Hadi Puspita,20 - 24 Tahun,Institut Pariwisata dan Bisnis Internasional ,Teknologi Pangan,4,3,5,4,4,4,4,4,2,2,2,4,5,1,3,4,1,2,2,5
2026-04-13 17:40:09,elazuardi@hotmail.com,"R.A. Ami Maryadi, M.M.",15 - 19 Tahun,Universitas Telkom Bandung,Kedokteran,2,1,3,4,4,4,5,3,3,2,5,3,2,4,5,5,5,5,5,2
2026-04-09 03:52:11,prasastahamima@hotmail.com,Queen Napitupulu,15 - 19 Tahun,BINUS ,Sejarah ,2,4,5,4,5,3,5,5,5,3,2,4,4,4,5,4,5,2,5,2
2026-04-29 07:21:19,veronasyiah@hotmail.com,R. Yahya Pudjiastuti,> 25 Tahun,Univertas Islam Lamongan,Sastra Belanda,2,4,4,5,4,4,4,5,5,4,5,5,2,4,2,1,4,5,4,2
2026-04-15 08:45:11,kunthara00@hotmail.com,"KH. Bakianto Suwarno, S.E.",15 - 19 Tahun,Kyoto University of Advanced Science ,Teknologi Rekayasa Logistik,4,4,5,4,4,3,2,5,4,5,5,5,4,3,3,5,4,5,5,4
2026-05-02 15:37:15,manah72@yahoo.com,"R. Ami Wastuti, M.Farm",> 25 Tahun,Universitas Negeri Jakarta,Akuntansi ,3,5,4,4,3,5,2,3,5,2,4,4,5,4,3,4,5,1,5,3
2026-04-15 00:30:25,fpradana@gmail.com,Icha Mardhiyah,15 - 19 Tahun,Politeknik Astra,Media Production,5,5,5,5,5,2,1,5,5,3,5,3,4,4,3,5,1,4,1,5
2026-04-19 19:02:58,hana12@yahoo.com,Betania Nuraini,> 25 Tahun,IPB university ,Manajemen ,2,5,4,4,5,5,4,4,4,4,5,2,4,3,3,5,4,5,4,5
2026-04-16 00:15:47,vpuspita@hotmail.com,Restu Irawan,20 - 24 Tahun,Institut Pariwisata dan Bisnis Internasional ,Teknik Mesin,4,4,4,4,5,4,5,4,5,5,4,2,5,3,5,2,5,5,3,4
2026-04-14 01:22:22,fnugroho@gmail.com,"Kemba Jailani, M.Kom.",15 - 19 Tahun,UNNES,Fiskes,4,2,3,4,5,5,4,5,5,3,2,2,2,4,3,5,4,5,5,4
2026-05-03 18:07:22,qsimanjuntak@yahoo.com,"dr. Kayla Kuswoyo, S.Ked",15 - 19 Tahun,BINUS ,Teknik Mesin,1,4,4,1,4,3,3,5,5,4,4,4,4,5,2,4,5,4,4,4
2026-04-18 22:57:40,safina77@yahoo.com,"KH. Luwar Wastuti, M.M.",15 - 19 Tahun,USU,Teknik Sipil,3,4,4,4,5,4,3,4,3,5,4,4,1,3,5,3,5,4,4,5
2026-04-19 18:47:57,unasyidah@yahoo.com,Lurhur Sirait,15 - 19 Tahun,UI,Teknik Sipil,3,4,4,5,5,5,4,4,4,4,5,5,4,5,3,3,3,4,5,4
2026-04-19 18:11:12,situmorangprabowo@gmail.com,Gangsar Firgantoro,20 - 24 Tahun,Universitas Indonesia,Kedokteran ,4,4,5,5,4,5,4,4,4,5,3,5,3,4,4,5,5,5,4,4
2026-04-22 09:01:50,psuryatmi@gmail.com,Dt. Aslijan Nashiruddin,> 25 Tahun,BINUS,Media Production,5,4,4,5,4,4,3,5,3,4,5,5,4,1,3,3,4,4,1,4
2026-04-25 11:18:16,kurniawanalambana@hotmail.com,Irwan Permadi,20 - 24 Tahun,Politeknik Astra,Manajemen ,3,3,4,4,4,3,5,5,5,4,4,2,4,5,5,5,3,5,4,3
2026-04-30 07:02:22,uhutagalung@gmail.com,Eman Simanjuntak,20 - 24 Tahun,IPB,Branding,5,5,4,4,4,5,3,4,5,5,5,5,4,3,4,4,4,5,5,5
2026-04-22 00:41:38,pardi91@yahoo.com,Diah Habibi,15 - 19 Tahun,UGM,Farmasi,4,4,5,5,4,4,4,4,5,5,2,4,4,1,2,2,1,4,4,2
2026-04-25 13:36:41,ggunarto@hotmail.com,R.M. Dasa Prastuti,15 - 19 Tahun,IPB university ,Computer Science,2,2,4,4,5,5,4,4,3,2,2,2,5,3,5,1,1,5,3,4
2026-05-07 02:58:59,halim62@gmail.com,"Bakiono Nuraini, S.H.",20 - 24 Tahun,Institut Pariwisata dan Bisnis Internasional ,Creativepreneurship,5,4,2,3,4,4,4,5,4,5,4,5,4,5,4,4,4,5,4,3
2026-04-18 22:28:41,thamrinmustofa@gmail.com,Jessica Sudiati,> 25 Tahun,Universitas Indonesia ,a,4,4,5,5,2,1,4,4,2,5,5,4,5,5,3,4,4,4,5,5
2026-04-15 19:27:17,najwa94@gmail.com,Zelda Gunarto,15 - 19 Tahun,Universitas Trilogi,Computer science - Intelligent system,3,3,3,5,4,5,3,5,3,4,4,4,2,3,2,1,5,5,5,4
2026-04-29 02:30:56,nsitumorang@yahoo.com,T. Estiono Pradipta,> 25 Tahun,UGM,Branding,4,4,5,5,4,1,4,3,4,5,5,4,3,5,3,3,5,4,4,2
2026-04-25 08:12:44,yyolanda@gmail.com,drg. Endah Wahyudin,15 - 19 Tahun,UI,Branding,4,5,4,1,3,3,5,3,4,4,4,4,2,4,4,3,5,2,5,3
2026-04-27 04:35:38,damanikindra@hotmail.com,R.A. Zelda Rajata,15 - 19 Tahun,UNNES,sistem informasi,3,4,1,5,4,5,5,3,3,3,4,2,4,3,2,3,4,4,4,4
2026-04-15 23:11:08,pertiwiganep@yahoo.com,Purwadi Anggraini,> 25 Tahun,Undip,Teknik Informatika dan Komputer ,4,5,4,5,2,4,5,5,4,5,5,3,2,4,4,5,3,4,4,2
2026-04-12 11:59:58,cuwais@hotmail.com,Johan Wahyudin,> 25 Tahun,Undip,Computer science,5,5,3,5,3,4,2,4,4,4,4,4,3,4,4,3,5,2,4,3
2026-04-27 05:46:50,mangunsongika@hotmail.com,Asirwanda Permadi,20 - 24 Tahun,USU,Mechatronics engineering ,5,4,4,2,4,5,4,2,5,3,5,4,4,1,4,4,1,2,5,5
2026-04-06 23:18:11,fsihotang@gmail.com,Puti Melani,> 25 Tahun,Prasetiya Mulya,Manajemen,3,3,4,2,2,1,4,5,3,3,4,4,4,4,4,3,3,3,4,2
2026-04-18 09:38:16,vino07@yahoo.com,Aurora Rahmawati,> 25 Tahun,Undip,akuntansi,4,5,4,4,3,4,4,1,4,4,4,1,5,5,4,5,4,5,2,4
2026-04-28 19:34:03,dongoranhimawan@hotmail.com,"Hj. Maida Permadi, S.E.I",> 25 Tahun,USU,Sistem Informasi,4,4,3,3,4,3,4,5,4,4,3,4,5,4,5,4,1,4,4,4
2026-04-19 02:40:30,gagustina@gmail.com,Yani Haryanti,20 - 24 Tahun,Universitas Diponegoro ,kimia,2,4,2,2,4,4,3,2,4,4,2,4,5,5,4,4,3,5,1,5
2026-05-01 00:40:08,pmustofa@gmail.com,Labuh Permadi,15 - 19 Tahun,Universitas Indonesia,Teknik Mesin,2,4,5,3,4,4,1,4,4,5,4,4,5,3,5,3,2,5,5,1
2026-04-11 15:02:21,ana66@gmail.com,"Cakrabirawa Putra, M.Farm",20 - 24 Tahun,Unnes,teknik,3,5,2,4,3,5,4,5,4,2,5,5,5,4,4,1,3,5,5,5
2026-05-06 16:49:31,faridaemong@hotmail.com,"Iriana Suryono, M.Farm",15 - 19 Tahun,UNJ,Manajemen Perhotelan,5,5,5,5,5,4,4,4,5,5,5,4,4,4,5,4,2,5,5,5
2026-05-05 09:04:07,kadir28@hotmail.com,Dina Rajasa,20 - 24 Tahun,Universitas Telkom Bandung,Sastra Belanda,4,5,5,4,4,4,4,5,5,4,1,4,5,4,3,4,5,1,4,5
2026-04-25 22:07:45,almira07@hotmail.com,Syahrini Melani,15 - 19 Tahun,Pnj,Creativepreneurship,5,3,5,4,5,4,5,2,3,3,4,4,5,3,4,5,2,5,2,4
2026-04-08 09:23:17,malika09@hotmail.com,H. Dartono Damanik,15 - 19 Tahun,Universitas Negeri Semarang,ekonomi,2,4,4,5,2,3,5,4,5,4,4,1,4,4,5,4,4,4,3,4
2026-04-18 14:14:20,ylaksmiwati@gmail.com,Kamaria Firgantoro,15 - 19 Tahun,Universitas Telkom Bandung,Ilmu pendidikan ,4,1,5,5,4,5,5,4,4,4,4,4,4,5,5,5,1,4,5,4
2026-05-05 03:51:57,yuniarhardana@hotmail.com,R.A. Kani Firgantoro,> 25 Tahun,Trilogi,Akuntansi,1,4,5,5,4,4,4,2,2,5,3,4,5,4,2,3,2,4,5,3
2026-04-27 07:11:03,mandasariintan@gmail.com,Balidin Megantara,> 25 Tahun,Universitas Negeri Surabaya ,Farmasi,4,5,5,3,2,4,4,4,4,5,4,4,5,4,5,3,2,5,4,1
2026-05-04 04:19:23,naradi49@gmail.com,"Asmuni Yulianti, S.T.",> 25 Tahun,Politeknik Astra,Ssd,4,2,2,5,5,1,5,2,3,4,4,4,2,4,2,5,2,1,5,4
2026-04-08 15:19:54,elvin99@hotmail.com,"Widya Santoso, S.T.",15 - 19 Tahun,BINUS ,Teknik ,4,3,5,4,5,5,4,1,5,5,2,2,2,5,5,3,5,5,4,3
2026-04-28 01:38:05,opheliasitorus@yahoo.com,"R.A. Keisha Januar, S.Pd",> 25 Tahun,Universitas Trilogi,Computer science,5,4,4,5,3,5,4,4,4,3,2,2,5,5,4,4,2,4,5,4
2026-04-14 15:41:47,diana84@gmail.com,"Diah Napitupulu, S.I.Kom",15 - 19 Tahun,Pnj,Informatika,4,5,4,5,3,4,3,1,2,4,4,3,3,5,2,5,2,4,4,4
2026-04-25 22:48:53,waluyoeli@gmail.com,Ihsan Haryanto,> 25 Tahun,BINUS,Statistika terapan dan Komputasi ,4,1,4,2,5,3,4,4,2,5,3,2,5,3,5,4,5,4,1,4
2026-04-10 02:39:19,daliminpradipta@hotmail.com,Sutan Kala Hutasoit,20 - 24 Tahun,Trilogi,Administrasi Niaga,3,2,4,4,4,2,4,4,5,2,2,5,4,5,4,4,5,5,4,3
2026-05-06 14:36:37,galangpalastri@yahoo.com,Betania Lailasari,15 - 19 Tahun,Universitas Palangkaraya ,fisika ,4,4,2,4,4,4,3,5,4,4,3,2,4,2,4,4,2,5,4,3
2026-05-06 15:46:41,bakimannapitupulu@gmail.com,Emas Zulaika,15 - 19 Tahun,Undip,Ilmu olahraga ,4,3,4,4,4,3,4,5,4,2,4,1,4,5,4,5,5,3,4,5
2026-04-08 02:59:25,tedijanuar@hotmail.com,Ajimin Manullang,20 - 24 Tahun,Universitas Indraprasta,pertanian ,5,4,2,5,4,4,4,4,2,4,2,4,4,4,4,3,4,4,1,5
2026-04-12 00:47:57,cemaniusada@yahoo.com,Nrima Suryono,15 - 19 Tahun,Uhamka,Statistika dan Sains Data ,5,5,4,5,5,4,4,5,4,4,3,5,3,3,3,5,4,3,4,4
2026-04-26 04:39:51,rezasaragih@gmail.com,"Drs. Titin Puspita, S.I.Kom",20 - 24 Tahun,Unnes,Pendidikan Akuntansi,4,3,5,4,3,4,5,5,4,4,4,4,2,4,2,4,4,2,4,5
2026-04-29 07:29:41,kemal23@hotmail.com,Anita Budiyanto,20 - 24 Tahun,Universitas Negeri Surabaya ,perbankan,4,4,2,2,4,4,3,4,2,4,5,4,1,4,4,2,3,5,5,4
2026-04-08 03:12:31,adikasitompul@yahoo.com,"Tgk. Luwar Wahyuni, M.Pd",20 - 24 Tahun,ITS,Manajemen Perhotelan,4,4,4,4,4,4,4,1,4,4,1,3,4,3,4,3,5,4,3,4
2026-04-23 18:54:53,rajatagamani@yahoo.com,Kardi Aryani,15 - 19 Tahun,Universitas Diponegoro ,sistem informasi,3,5,4,5,5,5,5,5,4,4,4,5,3,4,5,4,3,5,4,5
2026-04-11 18:56:01,pratamamelinda@hotmail.com,Kairav Damanik,20 - 24 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Ekonomi ,4,4,5,4,3,4,5,4,5,5,4,1,5,5,3,4,3,4,4,5
2026-04-13 00:30:42,klailasari@hotmail.com,Martaka Usamah,20 - 24 Tahun,Universitas Brawijaya ,Manajemen ,3,5,4,4,2,3,4,4,3,4,4,4,3,4,4,4,5,3,5,5
2026-04-26 10:52:08,cengkal43@gmail.com,Paulin Sihotang,15 - 19 Tahun,UNJ,Ssd,4,2,2,2,4,5,4,5,4,4,4,2,4,5,4,4,3,4,3,4
2026-04-28 01:32:35,raihan68@gmail.com,"Ani Kurniawan, S.Pd",> 25 Tahun,STIKOM Poltek Cirebon ,Kehutanan ,5,4,4,5,4,4,5,5,2,4,3,3,2,5,5,3,3,5,2,4
2026-04-08 00:05:31,haryantiasmuni@yahoo.com,"Drs. Zalindra Permadi, M.Ak",> 25 Tahun,Politeknik Astra,Teknik Informatika,5,5,2,5,4,2,2,1,5,2,4,4,4,5,3,2,5,4,4,4
2026-04-24 16:39:33,uardianto@hotmail.com,R.A. Diana Haryanto,20 - 24 Tahun,BINUS University,ilkom,4,4,4,5,5,3,5,2,2,5,5,5,4,5,5,4,5,3,3,1
2026-04-25 17:08:55,abyasa22@gmail.com,Caraka Sihotang,> 25 Tahun,Binus University,ekonomi,4,4,5,5,2,4,4,5,4,4,4,3,5,4,3,2,5,4,5,3
2026-04-25 06:04:10,gambiraramadan@yahoo.com,"R. Wani Zulaika, M.Farm",15 - 19 Tahun,Universitas Indonesia ,Manajemen Informatika,4,3,4,4,2,4,4,5,5,3,5,2,1,4,5,5,3,5,2,5
2026-04-27 21:25:18,tirtayasasihombing@yahoo.com,"Niyaga Maulana, S.Sos",20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),Teknik Informatika ,3,1,5,3,4,1,4,5,1,2,4,5,4,2,4,2,4,5,3,5
2026-04-15 12:28:40,rahminainggolan@hotmail.com,"Ir. Rahmi Irawan, S.Kom",> 25 Tahun,Uhamka,Teknik ,2,4,5,4,2,3,4,4,4,2,4,4,4,1,4,3,5,3,5,3
2026-04-24 01:42:18,ozynasyiah@hotmail.com,Dariati Nababan,> 25 Tahun,Universitas Telkom Bandung,Akuntansi,5,5,3,3,3,5,3,4,5,2,2,5,3,5,4,2,5,4,5,4
2026-04-08 09:07:57,mharyanto@yahoo.com,Raina Sirait,20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),sastra inggris ,4,1,3,5,4,5,3,2,5,4,4,4,5,5,4,1,5,4,5,4
2026-04-12 06:37:17,sihombingbelinda@hotmail.com,H. Dwi Prasetyo,20 - 24 Tahun,Undip,Teknik Informatika dan Komputer ,5,5,3,5,4,4,4,4,4,4,4,4,4,4,1,4,5,2,1,5
2026-05-03 16:39:06,cager41@hotmail.com,Ghani Rajasa,15 - 19 Tahun,Binus bandung,Manajemen Informatika,5,5,5,4,4,3,4,4,4,4,5,4,4,4,5,5,4,4,5,3
2026-04-21 09:29:52,jaimansinaga@gmail.com,"Febi Hutagalung, S.Pt",> 25 Tahun,ub,sastra inggris ,4,4,4,4,4,2,2,5,3,5,5,4,3,4,4,1,1,4,3,5
2026-05-06 19:27:25,rahimahprayitna@yahoo.com,Lulut Waskita,20 - 24 Tahun,Institut Pertanian Bogor,Kedokteran,4,5,4,4,1,3,5,3,5,4,4,2,5,5,4,4,3,5,4,4
2026-04-26 11:00:43,megantaragalar@hotmail.com,Luwar Utama,> 25 Tahun,Politeknik Astra,Ilmu Ekonomi ,5,4,4,5,2,1,4,4,3,5,4,5,3,2,1,5,5,5,5,2
2026-04-26 17:05:34,usamahwardi@hotmail.com,dr. Rusman Mangunsong,> 25 Tahun,BINUS University,perbankan,2,2,3,4,2,5,2,5,5,4,2,3,5,4,4,5,2,4,4,3
2026-04-30 08:33:56,kfirgantoro@hotmail.com,"Gamblang Kuswoyo, M.Ak",15 - 19 Tahun,Pnj,Psikologi ,4,4,5,5,4,2,4,4,5,4,3,3,5,5,4,5,5,4,3,5
2026-04-07 04:44:04,pranata01@hotmail.com,"Anom Laksita, M.Pd",15 - 19 Tahun,Binus,Manajemen,5,5,1,5,3,2,5,1,5,4,3,5,5,2,4,4,3,5,2,5
2026-04-14 22:37:32,estionohabibi@hotmail.com,drg. Sari Kurniawan,> 25 Tahun,Universitas Palangkaraya ,Sistem Informasi ,4,4,4,3,4,3,2,4,5,5,4,5,5,2,5,4,3,1,5,5
2026-05-06 19:27:32,tridamanik@yahoo.com,Unjani Yolanda,15 - 19 Tahun,Unnes,Kedokteran Gigi,3,5,4,2,4,5,4,3,4,4,1,4,2,4,1,5,1,4,4,3
2026-04-29 17:59:26,wacanagantar@hotmail.com,Luwar Santoso,> 25 Tahun,UI,sistem informasi,5,4,5,4,5,4,4,4,5,3,5,4,5,3,2,4,4,5,4,4
2026-04-11 20:37:53,samsul40@hotmail.com,Yuni Prasetya,20 - 24 Tahun,unj,Pertanian ,4,5,3,4,4,5,4,3,3,5,5,4,4,1,4,4,4,5,4,4
2026-04-17 23:07:15,siraitnasim@gmail.com,Amelia Rahimah,> 25 Tahun,Universitas Indraprasta,STEI,4,5,3,4,1,4,4,3,4,5,4,4,5,4,5,5,1,2,2,2
2026-04-21 16:52:54,lhasanah@hotmail.com,Sutan Baktianto Yolanda,> 25 Tahun,Universitas Indonesia ,Hukum ,4,5,3,4,3,5,4,4,4,4,3,3,4,4,4,5,4,4,2,2
2026-04-11 03:53:45,donosiregar@yahoo.com,"Drs. Salwa Fujiati, S.Sos",> 25 Tahun,Universitas Telkom Bandung,Branding,3,5,3,1,4,3,5,4,5,5,3,5,5,4,3,4,4,4,4,4
2026-04-17 05:00:06,icha68@hotmail.com,Dariati Widodo,15 - 19 Tahun,Universitas Gunadarma,Manajemen,3,5,5,4,4,5,4,1,5,4,5,3,3,4,4,2,3,5,5,4
2026-05-02 23:46:06,safina39@hotmail.com,"Drs. Kayla Halimah, S.E.",15 - 19 Tahun,BINUS ,Ilmu komunikasi ,3,3,4,3,3,4,5,2,4,3,2,4,5,4,4,5,4,5,3,3
2026-04-23 22:19:35,fuwais@gmail.com,Timbul Pranowo,15 - 19 Tahun,Universitas Sumatera Utara ,Branding,3,5,5,5,5,4,4,4,4,4,2,4,2,4,5,5,3,4,5,2
2026-04-30 16:24:03,vfirgantoro@yahoo.com,Laswi Nababan,> 25 Tahun,IPB university ,Statistika terapan dan Komputasi ,4,4,5,4,5,4,5,4,5,5,5,3,5,3,3,4,4,5,4,4
2026-05-06 04:17:44,lmarbun@gmail.com,Perkasa Tamba,> 25 Tahun,Uhamka,Sistem Informasi,4,1,5,4,5,4,1,4,4,4,4,2,2,4,4,2,4,5,3,4
2026-04-29 10:33:54,pranowowardi@gmail.com,Ophelia Manullang,20 - 24 Tahun,Prasetiya Mulya,kimia,2,2,4,2,5,2,3,1,1,5,4,5,4,4,2,4,4,4,4,4
2026-04-16 05:11:52,ganditamba@hotmail.com,Drs. Unggul Tarihoran,15 - 19 Tahun,Kyoto University of Advanced Science ,Akuntansi,4,5,3,5,4,4,4,3,4,5,1,4,3,3,5,4,5,4,4,2
2026-04-07 20:10:55,pardioktaviani@yahoo.com,Intan Rahmawati,15 - 19 Tahun,ITS,Branding,5,5,3,4,4,4,4,5,5,5,5,5,5,4,4,5,1,4,5,5
2026-05-01 22:17:35,kajenyolanda@gmail.com,"Dodo Fujiati, M.Farm",> 25 Tahun,unj,Statistika terapan dan Komputasi ,4,4,5,5,5,2,5,5,4,5,5,3,5,4,5,1,4,4,5,3
2026-04-06 22:49:55,balanggaharyanto@hotmail.com,"Jais Pratiwi, S.E.",20 - 24 Tahun,unj,Branding,4,2,4,5,5,4,2,4,2,4,5,5,5,5,5,3,3,5,5,1
2026-04-24 17:09:36,karmansudiati@gmail.com,"T. Lukman Wasita, S.Gz",15 - 19 Tahun,Universitas Brawijaya ,Statistika dan Sains Data ,4,1,4,2,4,3,5,4,5,5,4,4,4,3,5,4,3,4,4,4
2026-04-28 01:36:58,jamalastuti@yahoo.com,Widya Pudjiastuti,> 25 Tahun,Universitas Trilogi,Pendidikan Bahasa Inggris,4,4,4,3,3,3,4,4,5,3,5,5,3,2,3,4,3,4,1,2
2026-05-02 17:22:43,emilwahyudin@hotmail.com,"Dr. Cahyo Widiastuti, S.I.Kom",20 - 24 Tahun,Universitas Diponegoro ,Manajemen,5,3,5,4,4,2,4,4,2,5,5,2,4,4,4,4,5,5,4,4
2026-04-28 02:25:23,prasetyoaryani@hotmail.com,Tari Nurdiyanti,20 - 24 Tahun,Kyoto University of Advanced Science ,Statistika terapan dan Komputasi ,3,1,3,2,4,2,5,5,5,4,4,4,5,5,5,1,1,5,2,1
2026-04-28 11:21:20,inanababan@yahoo.com,"Farah Saptono, S.IP",> 25 Tahun,UNNES,a,5,2,4,2,5,4,4,5,5,4,5,4,3,3,3,5,5,3,4,4
2026-04-30 01:32:03,virmanwibowo@gmail.com,"dr. Paulin Prasasta, M.Ak",> 25 Tahun,ITB,Statistika terapan dan Komputasi ,4,4,3,2,5,3,3,4,4,5,4,4,5,3,4,3,4,2,4,4
2026-04-14 01:34:38,situmoranghana@gmail.com,"Ir. Nasim Megantara, S.Sos",15 - 19 Tahun,BINUS University,Computer science,4,5,4,2,3,3,3,5,5,4,5,4,5,4,2,4,4,5,4,1
2026-04-18 01:45:14,lailasarijasmin@yahoo.com,Joko Namaga,> 25 Tahun,UGM,Matematika dan IPA ,4,4,4,5,4,3,4,4,2,5,1,5,1,4,4,3,4,4,4,4
2026-04-08 18:59:57,kjailani@hotmail.com,R. Paiman Sihombing,15 - 19 Tahun,Universitas Sumatera Utara ,Hukum,4,5,1,5,5,5,5,3,4,4,4,4,4,4,4,5,5,4,5,4
2026-04-24 16:08:50,bajragin10@yahoo.com,R.M. Kemal Mandasari,> 25 Tahun,Universitas Negeri Semarang,Ssd,2,4,4,5,5,3,1,5,4,4,5,4,4,2,3,4,1,2,4,3
